,Tipo de Documento,Documento,Nome,Fontes
40,CNPJ,05367490000182,AMARAL COSTA COMERCIO E REPRESENTACOES LTDA,socios-brasil
41,CNPJ,26520672000111,AMARAL COSTA CONTABILIDADE LTDA - ME,socios-brasil
42,CNPJ,12005970000169,AMARAL COSTA GONCALVES SERVICOS MEDICOS LTDA,socios-brasil
43,CNPJ,08617752000108,AMARAL & COSTA LANCHES LTDA - ME,socios-brasil
44,CNPJ,07611125000105,AMARAL & COSTA LTDA - ME,socios-brasil
45,CNPJ,04572038000190,AMARAL COSTA MEDICINA DIAGNOSTICA S/E LTDA,"socios-brasil,gastos-diretos"
46,CNPJ,74398561000127,AMARAL & COSTA PRUDENTE LTDA,socios-brasil
47,CNPJ,28282031000100,AMARAL COSTA SOCIEDADE INDIVIDUAL DE ADVOCACIA,socios-brasil
48,CNPJ,67538165000192,AMARAL & COSTILHO LTDA - ME,socios-brasil
49,CNPJ,07356795000114,AMARAL & COUDRY REPRESENTACOES COMERCIAIS LTDA - ME,socios-brasil
0,CNPJ,16682636000109,AMARAL & COUTINHO LTDA - ME,socios-brasil
1,CNPJ,26981102000129,AMARAL COUTINHO TRANSPORTES EIRELI - EPP,socios-brasil
2,CNPJ,10877985000191,AMARAL COUTO & CIA. LTDA. - EPP,socios-brasil
3,CNPJ,05135910000103,AMARAL & COUTO COBRANCAS S/C LTDA,socios-brasil
4,CNPJ,22810829000192,AMARALCRED FOMENTO MERCANTIL LTDA,socios-brasil
5,CNPJ,14951188000168,AMARAL CRED PROMOTORA DE VENDAS LTDA - ME,socios-brasil
6,CNPJ,09500974000109,AMARAL CRISOSTOMO LTDA - ME,socios-brasil
7,CNPJ,08483434000100,AMARAL CRUZ COMERCIO DE COLCHOES LTDA - ME,socios-brasil
8,CNPJ,12604752000140,AMARAL & CRUZ COMERCIO DE COSMETICOS E PERFUMARIA LTDA - ME,socios-brasil
10,CNPJ,19690128000152,AMARAL & CRUZ ENTREGAS RODOVIARIAS LTDA - ME,socios-brasil
11,CNPJ,02210654000175,AMARAL CRUZ MATERIAIS PARA CONSTRUCAO LTDA,socios-brasil
12,CNPJ,15144290000114,AMARAL CRUZ SERVICOS DE CONSTRUCAO CIVIL LTDA - ME,socios-brasil
13,CNPJ,14552740000145,AMARAL & CUNHA COMERCIO DE ROUPAS E BIJUTERIAS LTDA - ME,socios-brasil
14,CNPJ,08779202000195,AMARAL & CUNHA CONFECCOES LTDA - ME,socios-brasil
15,CNPJ,13706364000133,AMARAL & CUNHA EMPREENDIMENTOS IMOBILIARIOS SPE LTDA,socios-brasil
17,CNPJ,02065823000120,AMARAL & CUNHA LTDA,socios-brasil
18,CNPJ,31674914000161,AMARAL CUNHA LTDA - ME,socios-brasil
19,CNPJ,19128188000186,AMARAL & CUNHA SOCIEDADE DE ADVOGADOS,socios-brasil
20,CNPJ,07008380000150,AMARAL & CURI LTDA - ME,socios-brasil
21,CNPJ,19205065000100,AMARAL CURSOS DE IDIOMAS EIRELI - ME,socios-brasil
22,CNPJ,14543529000166,AMARAL DA CUNHA ASSOCIADOS ESCRITORIO ADMINISTRATIVO LTDA - ME,socios-brasil
23,CNPJ,65246928000104,"AMARAL,DAIA & CIA LTDA - ME",socios-brasil
24,CNPJ,26978162000192,AMARAL & DAMASCENO ADVOGADOS ASSOCIADOS,socios-brasil
25,CNPJ,14109090000168,AMARAL & DAMATO SOCIEDADE DE ADVOGADOS,socios-brasil
26,CNPJ,27783909000110,"AMARAL DANTAS COMERCIAL, OBRAS E SERVICOS LTDA",socios-brasil
27,CNPJ,18797121000171,AMARAL & DANTAS COMUNICACAO LTDA - ME,socios-brasil
28,CNPJ,09027836000154,AMARAL & DANTAS LTDA - ME,socios-brasil
29,CNPJ,02242763000174,AMARAL & DANZI LTDA - ME,socios-brasil
30,CNPJ,09284935000111,AMARAL DA SILVA & CHAVIER MARTINS LTDA - ME,socios-brasil
31,CNPJ,08908864000118,AMARAL DA SILVA & CIA. LTDA. - ME,socios-brasil
32,CNPJ,07708612000182,AMARAL DA SILVA E BARRETO PADARIA LTDA - ME,socios-brasil
33,CNPJ,01070960000190,AMARAL DA SILVA E FERREIRA LTDA - ME,socios-brasil
34,CNPJ,03939644000138,AMARAL DA SILVA INFORMATICA LTDA,socios-brasil
35,CNPJ,19317888000119,AMARAL DA SILVA REPRESENTACOES LTDA,socios-brasil
36,CNPJ,62581178000120,AMARAL D' AVILA ENGENHARIA DE AVALIACOES LTDA.,socios-brasil
37,CNPJ,58551599000131,AMARAL DE ALMEIDA PARTICIPACOES LTDA - ME,socios-brasil
38,CNPJ,03607040000194,AMARAL DE ANDRADE ADVOGADOS ASSOCIADOS - EPP,socios-brasil
39,CNPJ,27784902000112,AMARAL DE ARAUJO E ADVOGADOS ASSOCIADOS,socios-brasil
42,CNPJ,22986668000192,AMARAL DE CARVALHO EIRELI - ME,socios-brasil
43,CNPJ,02013014000175,AMARAL DE CARVALHO INDUSTRIA E COMERCIO LTDA,socios-brasil
44,CNPJ,14515300000118,AMARAL DECORACOES EIRELI - ME,socios-brasil
45,CNPJ,28894138000109,AMARAL DECORAR MOVEIS PLANEJADOS EIRELI - ME,socios-brasil
46,CNPJ,28308999000150,AMARAL DECOR EIRELI - ME,socios-brasil
47,CNPJ,04042769000123,AMARAL DE FARIAS & SILVA LTDA - ME,socios-brasil
48,CNPJ,01829078000186,AMARAL DE IGUACU DISTRIBUIDORA DE ACO LTDA - EPP,socios-brasil
0,CNPJ,27390651000191,AMARAL DE LIMA E AGUIAR LTDA - ME,socios-brasil
1,CNPJ,10410604000160,AMARAL & DELLA ROSA LTDA - EPP,socios-brasil
2,CNPJ,11904648000109,AMARAL DE LUCENA SOCIEDADE DE ADVOGADOS,socios-brasil
3,CNPJ,11787693000120,AMARAL DE MATOS COMERCIO DE COSMETICOS LTDA - EPP,socios-brasil
4,CNPJ,02032800000110,AMARAL DE MIRACEMA LOTERIAS LTDA - ME,socios-brasil
5,CNPJ,12553381000115,AMARAL DE OLIVEIRA COMERCIO DE ALIMENTOS LTDA - ME,socios-brasil
6,CNPJ,28706031000181,AMARAL DE PAIVA CORRETORA DE SEGUROS LTDA - ME,socios-brasil
7,CNPJ,08999546000100,"AMARAL, DE PAULA & BUNSELMEYER LTDA - ME",socios-brasil
8,CNPJ,05294635000162,AMARAL DE PAULA & CIA LTDA - ME,socios-brasil
9,CNPJ,07405984000130,AMARAL & DE PAULA LTDA - ME,"socios-brasil,gastos-diretos"
10,CNPJ,07796135000154,AMARAL DE SAMPAIO E SILVA ADVOGADOS,socios-brasil
11,CNPJ,20543453000171,AMARAL DESCARTAVEIS EIRELI - ME,socios-brasil
12,CNPJ,22754536000135,AMARAL DESENHO TECNICO E DECORACAO LIMITADA - ME,socios-brasil
13,CNPJ,10458770000136,AMARAL - DESENVOLVIMENTO DE TALENTOS HUMANOS LTDA - ME,socios-brasil
14,CNPJ,17805259000102,AMARAL DE SOUSA E SOUSA LTDA - ME,socios-brasil
15,CNPJ,12349140000159,AMARAL DE SOUZA CONSULTORIA DE TECNOLOGIA E PROJETOS LTDA.,socios-brasil
16,CNPJ,14608553000136,AMARAL DE SOUZA E DA SILVA LTDA - ME,socios-brasil
17,CNPJ,20465746000188,AMARAL DESPACHANTE LTDA - ME,socios-brasil
18,CNPJ,10922778000101,AMARAL DE UBA MATERIAL DE CONSTRUCAO E SERVICOS LTDA - ME,socios-brasil
19,CNPJ,02275726000162,"AMARAL, DEZAN E CAXITO - ADVOGADOS ASSOCIADOS",socios-brasil
20,CNPJ,16383599000120,AMARAL & DEZORDI LTDA - ME,socios-brasil
21,CNPJ,12979428000107,AMARAL & DIACOV LTDA - ME,socios-brasil
22,CNPJ,04187486000170,AMARAL & DIAS COMERCIO E SERVICOS LTDA - ME,socios-brasil
23,CNPJ,16482504000125,AMARAL DIAS CONSTRUCOES & SERVICOS LTDA - ME,socios-brasil
24,CNPJ,05704034000180,AMARAL & DIAS CONSULTORIA EM VIGILANCIA SANITARIA LTDA - ME,socios-brasil
25,CNPJ,23082943000106,AMARAL & DIAS CORRETORA DE SEGUROS LTDA - ME,socios-brasil
26,CNPJ,15000385000164,AMARAL & DIAS DA SILVA LTDA - ME,socios-brasil
27,CNPJ,26591667000108,AMARAL DIAS FRANCOZO SERVICOS DE DIGITACAO LTDA - ME,socios-brasil
28,CNPJ,02753285000167,AMARAL & DIAS GUARUJA,socios-brasil
29,CNPJ,13850899000183,AMARAL & DIAS LTDA - ME,socios-brasil
30,CNPJ,02068015000117,AMARAL DIAS LTDA - ME,socios-brasil
31,CNPJ,27355599000132,AMARAL DIAS REPRESENTACOES EIRELI - ME,socios-brasil
32,CNPJ,02883233000105,AMARAL & DIAS REPRESENTACOES LTDA,socios-brasil
33,CNPJ,12819688000115,AMARAL & DIAS S/S LTDA,socios-brasil
34,CNPJ,04181977000103,AMARAL DIAS TRANSPORTES LTDA,socios-brasil
35,CNPJ,14819432000133,AMARAL & DIEDRICH COMERCIO DE BIJUTERIAS LTDA - ME,socios-brasil
36,CNPJ,13202649000137,AMARAL DIESEL LTDA,socios-brasil
37,CNPJ,17049741000160,AMARAL & DINIZ LTDA - EPP,socios-brasil
38,CNPJ,01426418000128,AMARAL & DINIZ LTDA - ME,socios-brasil
39,CNPJ,10844878000167,AMARAL DISTRIBUIDORA DE AGUA MINERAL LTDA - ME,"socios-brasil,gastos-diretos"
40,CNPJ,80650229000100,AMARAL DISTRIBUIDORA DE ALIMENTOS LTDA - ME,socios-brasil
41,CNPJ,02826201000178,AMARAL DISTRIBUIDORA DE BEBIDAS E MERCEARIA LTDA - ME,socios-brasil
42,CNPJ,23532350000102,AMARAL DISTRIBUIDORA DE DOCES EIRELI - ME,socios-brasil
43,CNPJ,28860095000132,AMARAL DISTRIBUIDORA DE PRODUTOS EIRELI - EPP,socios-brasil
44,CNPJ,08275550000125,AMARAL DISTRIBUIDORA E REPRESENTACAO COMERCIAL LTDA - ME,socios-brasil
45,CNPJ,03653547000184,AMARAL DISTRIBUIDORA LTDA - ME,socios-brasil
46,CNPJ,02504855000185,AMARAL DISTRIBUIDORA S/C LTDA - ME,socios-brasil
47,CNPJ,27761199000127,AMARAL DISTRIBUIDOR DE BEBIDAS EIRELI - ME,socios-brasil
49,CNPJ,03714644000130,AMARAL DOCES LTDA - ME,socios-brasil
0,CNPJ,10362130000128,AMARAL & DOELLE LTDA - ME,socios-brasil
1,CNPJ,03963789000174,AMARALDO LOCADORA DE VEICULOS LTDA - ME,socios-brasil
2,CNPJ,11600530000197,AMARAL & DOMINGUES LTDA - ME,socios-brasil
6,CNPJ,11338173000130,AMARAL DOS SANTOS & CIA LTDA - ME,socios-brasil
8,CNPJ,08204684000155,AMARAL DOS SANTOS & PIMENTEL LTDA - ME,socios-brasil
9,CNPJ,82287939000143,AMARAL DOS SANTOS REPRESENTACOES COMERCIAIS LTDA - ME,socios-brasil
10,CNPJ,05901758000114,"AMARAL DOS SANTOS, VOGELFANG, CARDOSO E FREITAS PENTEADO ADVOGADOS",socios-brasil
11,CNPJ,04444575000154,AMARAL DO VALLE S/C LTDA,socios-brasil
12,CNPJ,01257380000107,AMARAL DROGAS E PERFUMARIA BOTUCATU LTDA - ME,socios-brasil
13,CNPJ,08210763000179,"AMARAL,DUARTE E CIA LTDA - ME",socios-brasil
14,CNPJ,24676535000145,AMARAL & DUARTE LTDA - ME,socios-brasil
15,CNPJ,16949822000153,AMARAL DUARTE REPRESENTACOES LTDA - EPP,socios-brasil
16,CNPJ,10529163000110,AMARAL & DUPRAT LTDA - ME,socios-brasil
17,CNPJ,24753300000100,AMARAL & DURAZZO LTDA - ME,socios-brasil
18,CNPJ,04894186000120,AMARAL & DUTRA COMERCIO ATACADISTA E VAREJISTA DE ALIMENTOS LTDA. - ME,socios-brasil
19,CNPJ,13905016000195,AMARAL & DUTRA LTDA - ME,socios-brasil
20,CNPJ,02390881000120,AMARAL E ACOSTA LTDA,socios-brasil
21,CNPJ,07230763000178,AMARAL E ADVOGADOS ASSOCIADOS,socios-brasil
22,CNPJ,04295005000140,AMARAL E ADVOGADOS ASSOCIADOS - ME,socios-brasil
23,CNPJ,11288071000158,AMARAL E ALBUQUERQUE INSTALACAO DE ESQUADRIAS DE ALUMINIO LTDA - ME,socios-brasil
24,CNPJ,03883318000156,AMARAL E ALMEIDA CONSULTORIA LTDA - ME,socios-brasil
25,CNPJ,09389419000151,AMARAL E ALVES LTDA - ME,socios-brasil
26,CNPJ,18461042000195,AMARAL E ALVIM CABELEREIROS LTDA - ME,socios-brasil
27,CNPJ,04640409000123,AMARAL E AMARAL ADVOGADOS ASSOCIADOS,"socios-brasil,gastos-deputados"
28,CNPJ,63045744000142,AMARAL E AMARAL ALIMENTOS LTDA - ME,socios-brasil
29,CNPJ,08548031000193,AMARAL E AMARAL BAZAR LTDA - ME,socios-brasil
30,CNPJ,12921668000150,AMARAL E AMARAL COMERCIO DE BRINQUEDOS LTDA - ME,socios-brasil
31,CNPJ,07200493000152,AMARAL E AMARAL COMERCIO DE MEDICAMENTOS E PERFUMARIA LTDA - ME,socios-brasil
32,CNPJ,10398965000138,AMARAL E AMARAL COMERCIO DE ROUPAS E PRESENTES LTDA - ME,socios-brasil
33,CNPJ,09135413000158,AMARAL E AMARAL COMERCIO LTDA - ME,socios-brasil
34,CNPJ,17304384000139,AMARAL E AMARAL CONTABILIDADE E CONSULTORIA LTDA - ME,socios-brasil
35,CNPJ,13299677000114,AMARAL E AMARAL CORRETAGEM DE IMOVEIS LTDA - ME,socios-brasil
36,CNPJ,18252506000153,AMARALE - AMARAL EMPREENDIMENTOS COMERCIAIS LTDA - EPP,socios-brasil
37,CNPJ,04406474000199,AMARAL E AMARAL LTDA - EPP,socios-brasil
38,CNPJ,18466940000136,AMARAL E AMARAL LTDA - EPP,socios-brasil
39,CNPJ,11179600000185,AMARAL E AMARAL LTDA - ME,socios-brasil
40,CNPJ,12216978000174,AMARAL E AMARAL MATERIAIS DE CONSTRUCAO LTDA,socios-brasil
41,CNPJ,03134586000175,AMARAL E AMARAL PARTICIPACOES S/C LTDA,socios-brasil
42,CNPJ,18992331000110,AMARAL E AMARAL PET SHOP EIRELI - ME,socios-brasil
43,CNPJ,10514137000118,AMARAL E AMARAL SERVICOS E LOCACAO DE TRANSPORTE LTDA - ME,socios-brasil
44,CNPJ,08884734000192,AMARAL E AMARAL TRANSPORTES RODOVIARIOS LTDA - ME,socios-brasil
45,CNPJ,03465133000121,AMARAL E AMORIM COMERCIO DE ALIMENTOS LTDA - ME,socios-brasil
46,CNPJ,17276515000111,AMARAL E AMORIM LTDA - ME,socios-brasil
47,CNPJ,16941001000170,AMARAL E ANDRADE CONSTRUTORA LTDA - EPP,socios-brasil
48,CNPJ,05072173000139,AMARAL E ANDRADE LANCHONETES LTDA - ME,socios-brasil
49,CNPJ,01702635000101,AMARAL E ANTUNES LTDA - ME,socios-brasil
0,CNPJ,12792854000137,AMARAL E A. PRODUCAO DE PINTOS LTDA - ME,socios-brasil
1,CNPJ,5745226000135,AMARAL E ARAUJO FORMENTO MERCANTIL LTDA - ME,socios-brasil
2,CNPJ,71441539000124,AMARAL E ARAUJO IND. E COM. DE CONFECCOES LTDA - ME,socios-brasil
3,CNPJ,7897109000112,AMARAL E ARAUJO PADARIA LTDA - ME,socios-brasil
4,CNPJ,7602605000100,AMARAL E ASSIS LTDA,socios-brasil
5,CNPJ,15068319000126,AMARAL E ASSIS PROJETOS E CONSTRUCOES LTDA,socios-brasil
6,CNPJ,4579263000158,AMARAL E ASSOCIADOS LTDA,socios-brasil
7,CNPJ,12405076000186,AMARAL E ATENCIO DROGARIA LTDA - ME,socios-brasil
8,CNPJ,11181789000140,AMARAL E AZEVEDO CAMARGO SOCIEDADE DE ADVOGADOS,socios-brasil
9,CNPJ,7340954000192,AMARAL E AZEVEDO LTDA - ME,socios-brasil
10,CNPJ,8197517000124,AMARAL E BARBOSA ADVOGADOS,socios-brasil
11,CNPJ,21176953000185,AMARAL E BARBOSA ADVOGADOS,"socios-brasil,gastos-deputados"
12,CNPJ,23105171000180,AMARAL E BARBOSA TRANSPORTES LTDA - ME,socios-brasil
13,CNPJ,9526598000121,AMARAL E BARION ADVOGADOS,socios-brasil
14,CNPJ,4941116000186,AMARAL E BARRA LTDA - ME,socios-brasil
15,CNPJ,21256407000154,AMARAL E BARREIROS LTDA - ME,socios-brasil
16,CNPJ,22388895000116,AMARAL E BARRES LTDA - EPP,socios-brasil
17,CNPJ,12957140000131,AMARAL E BARROS BARBEARIA LTDA,socios-brasil
18,CNPJ,28406406000198,AMARAL E BARROS - SERVICOS DE PSICOLOGIA S.S. - ME,socios-brasil
19,CNPJ,15088451000108,AMARAL E BARROZO COMERCIO DE PRODUTOS ALIMENTICIOS E BEBIDAS LTDA,socios-brasil
20,CNPJ,24250618000178,AMARAL E BASILIO SERVICOS DE INTERMEDIACAO CARTORARIA EM GERAL LTDA - ME,socios-brasil
21,CNPJ,6107739000183,AMARAL E BASSO LTDA - ME,socios-brasil
22,CNPJ,10314717000161,AMARAL E BAVARESCO LTDA - ME,socios-brasil
23,CNPJ,7516193000187,AMARAL E BAY EQUIPAMENTOS E SERVICOS LTDA. - ME,socios-brasil
24,CNPJ,17855713000130,AMARAL E BENE LTDA - ME - ME,socios-brasil
25,CNPJ,12246349000197,AMARAL E BENTO DA APARECIDA FERRAGENS E FERRAMENTAS LTDA - ME,socios-brasil
26,CNPJ,17667288000155,AMARAL E BERNARDES CONFECCOES LTDA - ME,socios-brasil
27,CNPJ,11181841000169,AMARAL E BEZERRA COMERCIAL LTDA - EPP,"socios-brasil,gastos-diretos"
28,CNPJ,18857864000190,AMARAL E BONATO CONSULTORIA E ASSESSORIA LTDA - ME,socios-brasil
29,CNPJ,9233902000142,AMARAL E BONFIM RESTAURANTE LTDA - ME,socios-brasil
30,CNPJ,1103732000170,AMARAL E BORGES LTDA,socios-brasil
31,CNPJ,4391849000194,AMARAL E BOTELHO LTDA - ME,socios-brasil
32,CNPJ,6993961000120,AMARAL E BRAGA COMERCIO DE CONFECCOES LTDA - ME,socios-brasil
33,CNPJ,10647631000150,AMARAL E BRAGA COMUNICACAO LTDA - ME,"socios-brasil,gastos-diretos"
34,CNPJ,5731168000190,AMARAL E BRANCO REPRESENTACOES LTDA - EPP,socios-brasil
35,CNPJ,22597090000182,AMARAL E BRAZ LTDA - ME,socios-brasil
36,CNPJ,13660334000133,AMARAL E BRITO CURSOS PREPARATORIOS LTDA - ME,socios-brasil
37,CNPJ,8685390000192,AMARAL E BRITO LTDA - ME,socios-brasil
38,CNPJ,12986160000130,AMARAL E BRUNO FARMACIA E MANIPULACAO LTDA - ME,socios-brasil
39,CNPJ,28707344000154,AMARAL E CAETANO PLASTICOS LTDA - EPP,socios-brasil
40,CNPJ,13310548000180,AMARAL E CALIXTO CONSTRUCAO CIVIL LTDA - ME,socios-brasil
41,CNPJ,15755402000173,AMARAL E CAMARGO REVENDA DE VEICULOS LTDA - EPP,socios-brasil
42,CNPJ,4150840000191,AMARAL E CAMPOS INFORMATICA LTDA - ME,socios-brasil
43,CNPJ,5802444000164,"AMARAL E CANTARELLY INDUSTRIA, COMERCIO E EXPORTACAO DE CONFECCOES LTDA - ME",socios-brasil
44,CNPJ,7556316000103,AMARAL E CARDOSO LTDA - ME,socios-brasil
45,CNPJ,9589266000196,AMARAL E CARDOSO LUMINOSOS LTDA - ME,"socios-brasil,gastos-diretos"
46,CNPJ,4418725000155,AMARAL E CARDOSO TRANSPORTES LTDA,socios-brasil
47,CNPJ,10187973000135,AMARAL E CARMO MERCEARIA LTDA - ME,socios-brasil
48,CNPJ,11830802000145,AMARAL E CARNEIRO LTDA - ME,socios-brasil
49,CNPJ,496653000103,AMARAL E CARVALHO - ADVOGADOS E CONSULTORES,socios-brasil
0,CNPJ,22657461000174,AMARAL E CARVALHO AMARAL ADVOGADOS ASSOCIADOS,socios-brasil
1,CNPJ,13074289000135,AMARAL E CARVALHO CONSULTORIA IMOBILIARIA E PARTICIPACOES LTDA,socios-brasil
2,CNPJ,20502665000100,AMARAL E CARVALHO LTDA. - ME,socios-brasil
3,CNPJ,19032762000106,AMARAL E CASTRO & CIA LTDA - ME,socios-brasil
4,CNPJ,26545051000192,AMARAL E CASTRO CULTIVO DE MORANGOS LTDA - ME,socios-brasil
5,CNPJ,13840700000136,AMARAL E CASTRO - FOMENTO MERCANTIL LTDA.,socios-brasil
6,CNPJ,5124058000160,AMARAL E CASTRO LTDA - ME,socios-brasil
7,CNPJ,2763125000107,AMARAL E CASTRO MANUTENCAO E COMERCIO DE EQUIPAMENTOS ELETRO-ELETRONICOS LTDA - ME,socios-brasil
8,CNPJ,13806090000154,AMARAL E CAVALCANTE SUPERMERCADO LTDA - ME,socios-brasil
9,CNPJ,9654717000121,AMARAL E CAVENDISH LTDA - ME,socios-brasil
10,CNPJ,11861926000198,AMARAL E CHAGAS SUPERMERCADO LIMITADA - ME,socios-brasil
11,CNPJ,9628051000137,AMARAL E CHIAMOLERA CLINICA MEDICA LTDA - ME,"socios-brasil,gastos-diretos"
12,CNPJ,15098062000155,AMARAL E CHIARADIA - EMPREENDIMENTOS E PARTICIPACOES LTDA,socios-brasil
13,CNPJ,76488477000120,AMARAL E CIA LTDA,socios-brasil
14,CNPJ,28649888000107,AMARAL E CIA LTDA - ME,socios-brasil
15,CNPJ,4500951000180,AMARAL E CIA LTDA - ME,socios-brasil
16,CNPJ,4810182000117,AMARAL E CIA LTDA - ME,"socios-brasil,gastos-deputados"
17,CNPJ,11969117000102,AMARAL E CIA LTDA - ME,socios-brasil
18,CNPJ,7095467000101,AMARAL E COELHO ASSESSORIA E CONSULTORIA EM AGRONEGOCIOS LTDA,socios-brasil
19,CNPJ,20217364000135,AMARAL E COMODO REPRESENTAO COMERCIAL LTDA.,socios-brasil
20,CNPJ,24154162000142,AMARAL E COMPANHIA LTDA - EPP,socios-brasil
21,CNPJ,7211845000175,AMARAL E COMPANHIA LTDA - ME,"socios-brasil,gastos-diretos"
22,CNPJ,551068000169,AMARAL E CONTI LTDA - ME,socios-brasil
23,CNPJ,20994260000137,AMARAL E COSTA BAZAR LTDA - ME,socios-brasil
24,CNPJ,20513651000192,AMARAL E COSTA DIAS LTDA - ME,socios-brasil
25,CNPJ,12103095000158,AMARAL E COSTA LTDA - ME,socios-brasil
26,CNPJ,14360091000180,AMARAL E COSTA LTDA - ME,socios-brasil
27,CNPJ,17582631000169,AMARAL E COSTA LTDA - ME,socios-brasil
28,CNPJ,21526337000107,AMARAL E COSTA MOVEIS PLANEJADOS LTDA - EPP,socios-brasil
29,CNPJ,27001071000165,AMARAL E COSTA OBRAS DE URBANIZACAO LTDA - ME,socios-brasil
30,CNPJ,7452805000115,AMARAL E COSTA REPRESENTACAO COMERCIAL DE PRODUTOS VTERINARIOS LTDA - ME,socios-brasil
31,CNPJ,8454463000135,AMARAL E COSTA TRANSPORTES LTDA - ME,socios-brasil
32,CNPJ,26465611000107,AMARAL E COTA REPRESENTACAO COMERCIAL LTDA - ME,socios-brasil
33,CNPJ,26684798000121,AMARAL E COUTINHO INDUSTRIA E COMERCIO LTDA - ME,socios-brasil
34,CNPJ,7493287000188,AMARAL E COZZA - ADVOGADOS ASSOCIADOS,socios-brasil
35,CNPJ,12127481000180,AMARAL E CRUZ REPRESENTACOES COMERCIAIS LTDA - ME,socios-brasil
36,CNPJ,20726578000137,AMARAL E CYPRIANO LTDA - ME,socios-brasil
37,CNPJ,7446163000141,AMARAL E DALSECCO LANCHES LTDA - ME,socios-brasil
38,CNPJ,22890654000170,AMARAL E DEL VALLE CORRETORA DE SEGUROS EIRELI - ME,socios-brasil
39,CNPJ,26134621000151,AMARAL E DEMASI SOCIEDADE DE ADVOGADOS,socios-brasil
40,CNPJ,8974133000170,AMARAL E DESTRO ORGANIZACAO DE FESTA LTDA - ME,socios-brasil
41,CNPJ,13968939000196,AMARAL E DIAS LTDA - ME,socios-brasil
42,CNPJ,18889552000168,AMARAL E DIAS LTDA - ME,socios-brasil
43,CNPJ,74127275000127,AMARAL E DIOGO LTDA - ME,socios-brasil
44,CNPJ,15299232000160,AMARAL E DURAES PRODUTOS AGROPECUARIOS LTDA - ME,socios-brasil
45,CNPJ,15230682000104,AMARAL E ELEUTERIO LTDA - EPP,socios-brasil
46,CNPJ,11810591000189,AMARAL E EMILIANO INFORMATICA LTDA - ME,socios-brasil
47,CNPJ,5610111000133,AMARAL E ENCARNACAO LTDA - ME,socios-brasil
48,CNPJ,18012150000180,AMARAL E ESTALA LTDA - ME,socios-brasil
49,CNPJ,32254724000158,AMARAL E ESTEVES LTDA - EPP,"socios-brasil,gastos-diretos"
0,CNPJ,09663398000110,AMARAL E FARACCO LTDA,"socios-brasil,gastos-deputados"
1,CNPJ,07315182000139,AMARAL E FARIA ADMINISTRADORA E CORRETORA DE SEGUROS DE VIDA LTDA,socios-brasil
2,CNPJ,12469073000106,AMARAL E FARIA CALCADOS LTDA - ME,socios-brasil
3,CNPJ,18693435000124,AMARAL E FARIA LTDA - ME,socios-brasil
4,CNPJ,08263671000157,AMARAL E FARIAS MERCEARIA LTDA - ME,socios-brasil
5,CNPJ,09102771000164,"AMARAL E FARIAS - SUPERVISAO, INSTALACAO. E MONTAGEM DE MAQUINAS E EQUIPAMENTOS INDUSTRIAIS LTDA - ME",socios-brasil
6,CNPJ,18222926000197,AMARAL E FAZLA SOCIEDADE DE ADVOGADOS,socios-brasil
7,CNPJ,07957969000102,AMARAL E FERNANDES LTDA - ME,socios-brasil
8,CNPJ,04164864000108,AMARAL E FERNANDEZ D. DADOS S/C LTDA - ME,socios-brasil
9,CNPJ,28642859000113,AMARAL E FERRAZ LTDA - ME,socios-brasil
10,CNPJ,27838901000103,AMARAL E FERREIRA,socios-brasil
11,CNPJ,18975806000160,AMARAL E FERREIRA SERVICOS E TRANSPORTES LTDA - ME,socios-brasil
12,CNPJ,08772409000138,AMARAL E FERREIRA SISTEMA E SERVICOS DE INFORMATICA LTDA - ME,socios-brasil
13,CNPJ,12271439000138,AMARAL E FERREIRA TRANSPORTES LTDA - ME,socios-brasil
14,CNPJ,20189977000106,AMARAL E FERRO ALIMENTOS LTDA - ME,socios-brasil
15,CNPJ,08071929000113,AMARAL EFICAZ ASSESSORIA DE COBRANCAS LTDA - ME,socios-brasil
16,CNPJ,02475151000121,AMARAL E FIGUEIREDO E CIA. LTDA - EPP,socios-brasil
17,CNPJ,11511988000170,AMARAL E FILHO LTDA - ME,socios-brasil
18,CNPJ,08842774000171,AMARAL E FILHOS DISTRIBUICAO E REPRESENTACAO LTDA - ME,socios-brasil
19,CNPJ,07723270000170,AMARAL E FILHOS INSTALACOES E MANUTENCAO ELETRICA LTDA - ME,socios-brasil
20,CNPJ,20708743000128,AMARAL E FILHOS PARTICIPACOES E EMPREENDIMENTOS LTDA,socios-brasil
21,CNPJ,04468509000114,AMARAL E FONSECA SAO MIGUEL ARCANJO LTDA,socios-brasil
22,CNPJ,07629657000161,AMARAL E FRANCA ADVOGADOS ASSOCIADOS,socios-brasil
23,CNPJ,14284075000156,AMARAL E FRANCISCO ESCOLA DE TREINAMENTO GERENCIAL E INFORMATICA LTDA - ME,socios-brasil
24,CNPJ,09650868000101,AMARAL E FREDRICH LTDA - ME,socios-brasil
25,CNPJ,23305060000118,AMARAL E FREITAS ALIMENTACAO LTDA - ME,socios-brasil
26,CNPJ,24774107000155,AMARAL E FREITAS LTDA - ME,socios-brasil
27,CNPJ,02408521000108,AMARAL E FREITAS PADARIA E LANCHONETE LTDA - ME,socios-brasil
28,CNPJ,11251400000196,AMARAL E GADELHA RESTAURANTE LTDA - ME,"socios-brasil,gastos-deputados"
